ID,geneName,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,go_term
Vitvi07g01189,Vitvi07g01189,5.46443,2.082257,0.7047691,2.954524,0.003131522,0.0111,#N/A
Vitvi12g01235,Vitvi12g01235,4.432046,2.418671,0.8189792,2.953276,0.003144211,0.0112,#N/A
Vitvi01g01013,Vitvi01g01013,589.7185401,1.078317409,0.365595983,2.949478272,0.00318311,0.0113,GO:0003677
Vitvi07g00668,Vitvi07g00668,13.13378,-1.489871,0.5052927,-2.94853,0.003192888,0.0113,GO:0036297
Vitvi03g01852,Vitvi03g01852,16.01602,1.351349,0.4586383,2.946438,0.00321457,0.0114,GO:0043531
Vitvi05g01852,Vitvi05g01852,5.192654,2.694399,0.9145285,2.946216,0.003216875,0.0114,GO:0003690
Vitvi16g01169,Vitvi16g01169,16.89017,1.095167,0.3717573,2.945919,0.003219969,0.0114,GO:0004674
Vitvi14g00493,Vitvi14g00493,15.02034,1.444963,0.4907,2.944698,0.003232703,0.0114,GO:0005515
Vitvi10g00898,Vitvi10g00898,4.053546,2.874937,0.9767333,2.943421,0.003246068,0.0115,#N/A
Vitvi10g02308,Vitvi10g02308,14.13166,-1.335746,0.4540064,-2.94213,0.003259631,0.0115,GO:0000786
Vitvi05g00910,Vitvi05g00910,12.08616,1.277195,0.4343116,2.940733,0.003274365,0.0115,GO:0005515
Vitvi04g02197,Vitvi04g02197,6.788797,1.558321,0.5306028,2.936889,0.003315231,0.0117,GO:0009058
Vitvi09g02082,Vitvi09g02082,7.819496,1.740385,0.5927157,2.936289,0.003321642,0.0117,#N/A
Vitvi15g01050,Vitvi15g01050,3.017592,3.836764,1.308144,2.932983,0.003357223,0.0118,GO:0005975
Vitvi07g00401,Vitvi07g00401,37.51929,1.155742,0.3944503,2.930008,0.003389535,0.0119,GO:0004553
Vitvi03g01861,Vitvi03g01861,14.61286,1.121828,0.3833246,2.926575,0.003427172,0.012,#N/A
Vitvi18g03197,Vitvi18g03197,3.99209,2.373167,0.8113184,2.925075,0.003443736,0.0121,#N/A
Vitvi11g00046,Vitvi11g00046,69.66705,1.376819,0.4715159,2.919985,0.003500488,0.0122,GO:0003700
Vitvi12g02461,Vitvi12g02461,27.94128,-1.129109,0.3867119,-2.919768,0.003502915,0.0122,#N/A
Vitvi09g02004,Vitvi09g02004,17.96669,1.072089,0.3672484,2.919248,0.003508768,0.0123,#N/A
Vitvi07g01519,Vitvi07g01519,29.14105,1.11169,0.3809457,2.918238,0.003520151,0.0123,#N/A
Vitvi11g00236,Vitvi11g00236,13.53913,2.824517,0.9682253,2.91721,0.003531777,0.0123,#N/A
Vitvi02g01067,Vitvi02g01067,3.989584,2.874273,0.9863856,2.913944,0.003568936,0.0124,GO:0006807
Vitvi07g00283,Vitvi07g00283,21.19613,-1.109976,0.3815671,-2.908994,0.003625943,0.0126,GO:0005515
Vitvi11g00250,Vitvi11g00250,21.70405,1.08916,0.3747695,2.906212,0.003658332,0.0127,GO:0004672
Vitvi09g00559,Vitvi09g00559,2.732416,4.062318,1.397806,2.906209,0.003658369,0.0127,#N/A
Vitvi07g01579,Vitvi07g01579,8.007618,1.519504,0.5239548,2.900068,0.003730821,0.0129,#N/A
Vitvi05g00523,Vitvi05g00523,10.89598,1.512552,0.5218792,2.898279,0.003752163,0.013,#N/A
Vitvi05g02153,Vitvi05g02153,9.893259,3.79784,1.310843,2.89725,0.003764494,0.013,#N/A
Vitvi07g01740,Vitvi07g01740,2.00474,4.005306,1.386298,2.88921,0.003862109,0.0133,GO:0046983
Vitvi12g00632,VviMYB144,14.20228,1.41274,0.4890449,2.888773,0.003867479,0.0133,GO:0003677
Vitvi19g00181,Vitvi19g00181,48.25239,1.052649,0.364436,2.888432,0.003871679,0.0134,#N/A
Vitvi13g01947,Vitvi13g01947,13.91437,1.334052,0.4624233,2.884916,0.003915181,0.0135,#N/A
Vitvi18g00747,Vitvi18g00747,46.58861,1.105308,0.3832748,2.883853,0.003928418,0.0135,GO:0004672
Vitvi19g01797,Vitvi19g01797,9.58827,1.1912,0.413546,2.880453,0.003971045,0.0137,GO:0016020
Vitvi14g01114,Vitvi14g01114,12.6133,1.482449,0.5148602,2.879324,0.003985284,0.0137,GO:0046872
Vitvi07g00521,Vitvi07g00521,23.70269,1.107599,0.3852025,2.875369,0.004035561,0.0139,#N/A
Vitvi13g00576,Vitvi13g00576,8.223506,1.419091,0.4937374,2.874181,0.004050764,0.0139,GO:0004185
Vitvi03g01511,Vitvi03g01511,13.73107,1.500023,0.5220913,2.873106,0.004064581,0.0139,#N/A
Vitvi18g00569,Vitvi18g00569,10.83708,-1.344114,0.4682207,-2.870684,0.004095849,0.014,#N/A
Vitvi06g01600,Vitvi06g01600,102.5373,1.223178,0.4268138,2.865834,0.004159121,0.0142,#N/A
Vitvi08g01989,Vitvi08g01989,28.6784,1.070366,0.373536,2.865497,0.004163549,0.0142,#N/A
Vitvi13g01941,Vitvi13g01941,132.4716,1.050712,0.3668609,2.864062,0.004182463,0.0143,#N/A
Vitvi16g00883,Vitvi16g00883,5.157575,2.470868,0.8630542,2.862935,0.00419737,0.0143,GO:0046983
Vitvi16g01079,Vitvi16g01079,16.86233,1.285952,0.4498694,2.8585,0.00425649,0.0145,#N/A
Vitvi05g00310,Vitvi05g00310,7.046754,-1.853836,0.6490114,-2.8564,0.004284743,0.0146,#N/A
Vitvi13g02315,Vitvi13g02315,12.20823,1.669672,0.5849116,2.854572,0.004309484,0.0147,#N/A
Vitvi11g00073,Vitvi11g00073,2.507631,-4.254437,1.49055,-2.854274,0.004313537,0.0147,#N/A
Vitvi14g00093,Vitvi14g00093,5.437309,-2.386336,0.8360805,-2.854194,0.004314619,0.0147,GO:0003677
Vitvi08g01607,VviMYB27,21.93914,1.025407,0.359349,2.853513,0.004323876,0.0147,GO:0003677
Vitvi18g02294,VviTPS74,11.23332,-1.847606,0.6479033,-2.85167,0.004349025,0.0148,GO:0000287
Vitvi16g00211,Vitvi16g00211,14.27344,-1.1746,0.412114,-2.850183,0.004369404,0.0148,#N/A
Vitvi07g01358,Vitvi07g01358,23.8131,1.011462,0.3550876,2.848486,0.00439278,0.0149,GO:0016021
Vitvi13g02383,Vitvi13g02383,12.21685,1.469047,0.5170341,2.841297,0.004493043,0.0151,GO:0005509
Vitvi19g02062,Vitvi19g02062,5.694039,2.212878,0.7798207,2.837676,0.004544332,0.0153,#N/A
Vitvi16g00971,Vitvi16g00971,5.080169,-2.494083,0.8801782,-2.833611,0.004602534,0.0155,GO:0006869
Vitvi16g01016,Vitvi16g01016,8.042308,2.043085,0.7212036,2.832882,0.004613038,0.0155,#N/A
Vitvi01g00218,Vitvi01g00218,22.27327565,1.369209997,0.48343231,2.832268282,0.004621905,0.0155,GO:0005515
Vitvi04g00342,Vitvi04g00342,9516.377,1.071768,0.3786002,2.830871,0.004642149,0.0156,#N/A
Vitvi04g02065,Vitvi04g02065,3.77752,-1.874907,0.6630932,-2.827517,0.004691047,0.0157,GO:0009733
Vitvi10g00164,Vitvi10g00164,21.31662,1.044353,0.3695869,2.825731,0.004717281,0.0158,GO:0005515
Vitvi02g00234,Vitvi02g00234,5.949547026,3.642017777,1.28923718,2.824940077,0.004728946,0.0158,GO:0016788
Vitvi14g01552,Vitvi14g01552,3.469231,-2.332205,0.8255764,-2.824942,0.004728922,0.0158,GO:0005506
Vitvi13g01952,Vitvi13g01952,7.669749,1.639961,0.5806001,2.824596,0.00473402,0.0158,#N/A
Vitvi05g00896,Vitvi05g00896,10.36767,1.357272,0.480719,2.823422,0.004751402,0.0159,GO:0005524
Vitvi19g01727,Vitvi19g01727,25.23443,1.264365,0.4483874,2.819805,0.004805284,0.0161,GO:0016758
Vitvi14g02600,Vitvi14g02600,4.901582,2.083012,0.7392634,2.817686,0.004837103,0.0161,GO:0043531
Vitvi18g02205,Vitvi18g02205,2.740028,3.474075,1.233244,2.817021,0.004847139,0.0162,GO:0005515
Vitvi17g01487,Vitvi17g01487,2.334341,-4.03495,1.432856,-2.81602,0.004862262,0.0162,#N/A
Vitvi18g02834,Vitvi18g02834,42.58173,1.231436,0.4373037,2.815974,0.004862964,0.0162,#N/A
Vitvi19g02066,Vitvi19g02066,10.0186,2.128296,0.7574712,2.809738,0.004958178,0.0165,#N/A
Vitvi17g01647,Vitvi17g01647,3.661476,3.957149,1.410006,2.806476,0.005008661,0.0166,#N/A
Vitvi14g01707,Vitvi14g01707,2.960622,3.741097,1.333598,2.805267,0.005027497,0.0167,#N/A
Vitvi06g00740,Vitvi06g00740,2.536587,3.986958,1.423443,2.800925,0.00509564,0.0169,#N/A
Vitvi04g01519,Vitvi04g01519,16.85061,-1.292568,0.461853,-2.798655,0.005131587,0.017,#N/A
Vitvi05g00038,Vitvi05g00038,14.84554,-1.204123,0.4307459,-2.795438,0.005182948,0.0171,GO:0003824
Vitvi07g00074,Vitvi07g00074,4.21913,2.057381,0.7366255,2.792981,0.005222474,0.0172,#N/A
Vitvi04g00369,Vitvi04g00369,22.32897,1.05824,0.3790617,2.791735,0.005242623,0.0173,GO:0005634
Vitvi18g02406,Vitvi18g02406,6.673754,-2.383373,0.8541238,-2.79043,0.00526381,0.0173,GO:0004672
Vitvi19g00263,Vitvi19g00263,4.97661,-2.10994,0.7568941,-2.787629,0.005309527,0.0175,GO:0005515
Vitvi05g00815,Vitvi05g00815,25.78941,1.155063,0.4147313,2.785088,0.005351323,0.0176,#N/A
Vitvi12g01730,Vitvi12g01730,4.261082,3.262105,1.172139,2.783035,0.005385295,0.0177,#N/A
Vitvi12g01439,Vitvi12g01439,5.151126,2.035006,0.7317501,2.781013,0.005418965,0.0178,#N/A
Vitvi17g00623,VviMYB142,6.347487,3.633299,1.306653,2.780615,0.005425598,0.0178,GO:0003677
Vitvi10g00769,Vitvi10g00769,3.536155,-2.495722,0.8976919,-2.780154,0.005433306,0.0178,GO:0008168
Vitvi19g00958,Vitvi19g00958,4.326615,2.862642,1.03206,2.773718,0.005541975,0.0181,GO:0005506
Vitvi11g00017,Vitvi11g00017,11.38167,1.520479,0.5487919,2.770593,0.005595435,0.0182,GO:0003677
Vitvi12g00472,Vitvi12g00472,6.034668,3.644406,1.315656,2.77003,0.00560512,0.0183,#N/A
Vitvi02g00173,Vitvi02g00173,8.574371755,1.348300182,0.487707935,2.764564782,0.005699879,0.0185,GO:0016020
Vitvi09g00321,Vitvi09g00321,7.136364,1.646931,0.5963594,2.761643,0.005751139,0.0187,#N/A
Vitvi13g02070,Vitvi13g02070,16.85492,1.516366,0.5494149,2.759966,0.005780742,0.0188,GO:0003924
Vitvi04g00760,Vitvi04g00760,13.37836,-1.318631,0.4791156,-2.75222,0.005919279,0.0192,GO:0003700
Vitvi16g02107,Vitvi16g02107,16.4956,-1.875377,0.6824021,-2.7482,0.005992342,0.0194,#N/A
Vitvi03g01517,Vitvi03g01517,10.35101,1.471302,0.5354259,2.74791,0.005997649,0.0194,GO:0019825
Vitvi12g02469,Vitvi12g02469,24.86255,-1.208943,0.4400908,-2.74703,0.00601376,0.0194,#N/A
Vitvi13g00201,Vitvi13g00201,8.689286,1.807727,0.6585222,2.745127,0.006048746,0.0195,GO:0003735
Vitvi12g02589,Vitvi12g02589,11.89582,1.5109,0.5507603,2.743298,0.006082539,0.0196,#N/A
Vitvi09g00825,Vitvi09g00825,11.45366,1.446082,0.5274883,2.741449,0.006116893,0.0197,#N/A
Vitvi05g00761,Vitvi05g00761,7.464544,1.620999,0.5914137,2.740889,0.006127315,0.0197,GO:0004672
Vitvi08g01893,Vitvi08g01893,15.73319,1.211876,0.4425591,2.738337,0.006175074,0.0198,#N/A
Vitvi01g00622,Vitvi01g00622,2.381404745,2.888338017,1.054830736,2.73820047,0.006177641,0.0199,#N/A
Vitvi19g01589,Vitvi19g01589,20.14536,1.065748,0.3893553,2.737212,0.00619624,0.0199,#N/A
Vitvi18g02519,Vitvi18g02519,5.764833,1.774585,0.6490492,2.73413,0.006254538,0.0201,#N/A
Vitvi19g01995,Vitvi19g01995,4.778868,1.941639,0.7101703,2.734047,0.006256116,0.0201,#N/A
Vitvi14g02498,Vitvi14g02498,14.52638,1.244863,0.4554742,2.733115,0.006273848,0.0201,#N/A
Vitvi02g01618,Vitvi02g01618,4.419894,1.927408,0.7053353,2.732613,0.006283417,0.0201,GO:0006807
Vitvi04g00262,Vitvi04g00262,4.60212,-2.511968,0.9204621,-2.729029,0.006352115,0.0203,GO:0005506
Vitvi05g02192,Vitvi05g02192,7.020844,1.802027,0.6603207,2.729018,0.006352324,0.0203,GO:0005515
Vitvi06g01411,Vitvi06g01411,15.84237,1.243169,0.4555516,2.728931,0.006354,0.0203,GO:0003700
Vitvi05g01436,Vitvi05g01436,2.716153,3.9527,1.448789,2.728278,0.006366594,0.0203,#N/A
Vitvi15g01044,Vitvi15g01044,4.419593,1.815496,0.667041,2.721716,0.006494394,0.0207,GO:0005975
Vitvi13g00906,Vitvi13g00906,9.919927,1.259275,0.4627996,2.720995,0.00650858,0.0207,#N/A
Vitvi08g01158,Vitvi08g01158,18.77885,1.326234,0.4874392,2.720819,0.006512044,0.0207,GO:0003677
Vitvi09g00834,Vitvi09g00834,4.902349,2.2511,0.8276535,2.719858,0.006530998,0.0208,GO:0003700
Vitvi07g00001,Vitvi07g00001,3.689048,2.817395,1.036965,2.716964,0.006588386,0.021,#N/A
Vitvi05g02141,Vitvi05g02141,22.16693,1.047384,0.3860478,2.713094,0.006665821,0.0212,#N/A
Vitvi03g00675,Vitvi03g00675,98.55886,1.000326,0.3689422,2.711335,0.00670129,0.0213,#N/A
Vitvi11g00879,Vitvi11g00879,9.809315,-1.690978,0.6240404,-2.709725,0.006733892,0.0214,GO:0005506
Vitvi01g02295,Vitvi01g02295,20.87626664,1.123896492,0.414783727,2.7095964,0.006736513,0.0214,#N/A
Vitvi01g01910,Vitvi01g01910,8.356311607,1.99397718,0.737384163,2.704122599,0.006848502,0.0217,#N/A
Vitvi07g02007,Vitvi07g02007,12.21366,3.602364,1.332236,2.703999,0.006851047,0.0217,GO:0006952
Vitvi10g01161,Vitvi10g01161,14.21895,-1.273189,0.4711603,-2.702241,0.006887386,0.0218,#N/A
Vitvi18g02675,Vitvi18g02675,5.770095,-1.867493,0.691235,-2.701675,0.006899107,0.0218,GO:0003723
Vitvi14g02409,Vitvi14g02409,4.555372,2.111934,0.7821327,2.700224,0.006929277,0.0219,#N/A
Vitvi18g02902,Vitvi18g02902,9.695442,1.947039,0.7218747,2.697198,0.006992565,0.0221,GO:0005507
Vitvi18g02208,Vitvi18g02208,16.89713,1.069692,0.3967959,2.695825,0.007021459,0.0221,#N/A
Vitvi18g01043,Vitvi18g01043,7.407466,-1.604566,0.5955082,-2.694449,0.007050515,0.0222,GO:0016021
Vitvi12g01388,Vitvi12g01388,5.552921,-1.95388,0.7254872,-2.693197,0.007077046,0.0223,GO:0015031
Vitvi09g00240,Vitvi09g00240,14.65744,1.309457,0.4863274,2.692543,0.007090944,0.0223,#N/A
Vitvi06g01421,Vitvi06g01421,4.961264,2.326334,0.8645839,2.690697,0.007130282,0.0224,GO:0016020
Vitvi09g00773,Vitvi09g00773,12.04185,1.252142,0.4654124,2.690394,0.00713678,0.0224,#N/A
Vitvi04g02164,Vitvi04g02164,4.011406,2.639791,0.9815281,2.689471,0.00715654,0.0225,#N/A
Vitvi01g00067,Vitvi01g00067,12.95550386,1.785832258,0.664605613,2.687055635,0.007208495,0.0226,GO:0004553
Vitvi12g01859,Vitvi12g01859.t01,6.997185,1.67866,0.625434,2.683992,0.007274893,0.0228,GO:0043531
Vitvi02g01222,Vitvi02g01222,8.612386,1.915195,0.7138048,2.68308,0.007294761,0.0229,#N/A
Vitvi16g01795,Vitvi16g01795,32.99879,1.019109,0.3798797,2.682715,0.007302724,0.0229,GO:0004857
Vitvi18g02753,Vitvi18g02753,357.1565,1.052596,0.3924964,2.681798,0.007322772,0.0229,#N/A
Vitvi19g00153,Vitvi19g00153,16.25961,1.076785,0.4016141,2.681144,0.007337103,0.023,GO:0003924
Vitvi06g01447,Vitvi06g01447,10.47766,1.420269,0.5307826,2.675802,0.007455067,0.0233,GO:0016020
Vitvi03g00428,Vitvi03g00428,13.58229,1.325885,0.4955691,2.67548,0.007462234,0.0233,GO:0004672
Vitvi14g00187,Vitvi14g00187,5.501282,2.322929,0.8688568,2.673546,0.00750539,0.0234,#N/A
Vitvi13g01682,Vitvi13g01682,8.14897,1.9447,0.7277575,2.672182,0.00753598,0.0235,GO:0008146
Vitvi07g00134,Vitvi07g00134,11.1805,1.646871,0.6163505,2.671971,0.007540715,0.0235,GO:0005515
Vitvi12g02668,Vitvi12g02668,10.02249,1.583702,0.5935425,2.66822,0.007625424,0.0237,GO:0006508
Vitvi14g00298,Vitvi14g00298,17.5456,-1.187303,0.4449983,-2.668106,0.007628016,0.0238,#N/A
Vitvi07g01583,Vitvi07g01583,14.23886,-1.056772,0.3963198,-2.666463,0.007665414,0.0238,GO:0000103
Vitvi14g01317,Vitvi14g01317,11.39062,1.608459,0.6034101,2.665614,0.007684778,0.0239,GO:0016788
Vitvi02g01045,Vitvi02g01045,18.90301,1.061028,0.3980544,2.665536,0.007686576,0.0239,GO:0005515
Vitvi08g01548,Vitvi08g01548,4.187285,3.528917,1.326206,2.660912,0.007792927,0.0242,#N/A
Vitvi01g00573,Vitvi01g00573,4.268395987,3.791838525,1.425310191,2.660360214,0.007805712,0.0242,#N/A
Vitvi10g02333,Vitvi10g02333,6.889543,1.684522,0.6332744,2.660018,0.007813637,0.0242,#N/A
Vitvi05g01338,Vitvi05g01338,6.16007,2.453118,0.9224893,2.659237,0.007831776,0.0243,#N/A
Vitvi04g00089,Vitvi04g00089,18.36292,1.200146,0.4513745,2.658869,0.007840352,0.0243,#N/A
Vitvi18g03170,Vitvi18g03170,14.30547,1.454197,0.5469795,2.658595,0.007846711,0.0243,#N/A
Vitvi10g01617,Vitvi10g01617,4.369356,1.729295,0.6504705,2.65853,0.007848236,0.0243,#N/A
Vitvi17g00360,Vitvi17g00360,3.922958,3.200741,1.204689,2.656903,0.007886212,0.0244,#N/A
Vitvi10g02064,Vitvi10g02064,9.024385,1.569556,0.5909726,2.655887,0.007910008,0.0245,#N/A
Vitvi12g01687,Vitvi12g01687,18.29495,1.003921,0.3784679,2.652591,0.007987649,0.0247,GO:0016758
Vitvi19g00954,Vitvi19g00954,5.775652,1.74051,0.6568873,2.649632,0.008057942,0.0249,GO:0005506
Vitvi16g02079,Vitvi16g02079,8.805294,1.988807,0.750944,2.648409,0.00808716,0.025,#N/A
Vitvi05g00634,Vitvi05g00634,12.54199,1.076367,0.4066466,2.646935,0.008122493,0.0251,#N/A
Vitvi11g00782,Vitvi11g00782,15.64519,-1.017684,0.3846664,-2.645627,0.008153958,0.0251,GO:0004672
Vitvi17g00920,Vitvi17g00920,15.72116,1.288245,0.4869728,2.645414,0.008159101,0.0252,GO:0005524
Vitvi14g02687,Vitvi14g02687,11.50416,1.07472,0.4063064,2.645098,0.00816672,0.0252,#N/A
Vitvi07g02609,Vitvi07g02609,29.82628,1.095936,0.415113,2.640091,0.008288365,0.0255,#N/A
Vitvi18g00825,Vitvi18g00825,4.803829,-3.233902,1.226615,-2.636443,0.008378025,0.0258,GO:0006629
Vitvi11g00842,Vitvi11g00842,14.56487,1.142675,0.4341192,2.632168,0.008484192,0.026,GO:0003677
Vitvi01g01791,Vitvi01g01791,4.682246029,-1.675486691,0.637711804,-2.627341505,0.008605492,0.0264,#N/A
Vitvi09g00266,Vitvi09g00266,5.304414,2.139963,0.8151811,2.625138,0.008661376,0.0265,GO:0003723
Vitvi03g01473,Vitvi03g01473,9.525302,1.832314,0.6981062,2.624692,0.008672727,0.0266,#N/A
Vitvi10g01556,Vitvi10g01556,22.43591,1.10866,0.4224731,2.624216,0.008684876,0.0266,#N/A
Vitvi14g02599,Vitvi14g02599,6.326506,-1.650792,0.6293161,-2.623152,0.00871203,0.0267,#N/A
Vitvi18g00430,Vitvi18g00430,12.3091,1.101875,0.4202418,2.622002,0.008741502,0.0267,GO:0016758
Vitvi02g01333,Vitvi02g01333,13.16227,-1.194145,0.4567372,-2.614511,0.008935516,0.0272,#N/A
Vitvi03g00711,Vitvi03g00711,16.27575,1.194322,0.4571331,2.612635,0.008984712,0.0274,#N/A
Vitvi14g00626,Vitvi14g00626,3.758046,1.854913,0.7100307,2.612441,0.008989824,0.0274,#N/A
Vitvi18g03032,Vitvi18g03032,3.719595,3.953983,1.516286,2.607676,0.00911592,0.0277,GO:0005507
Vitvi17g01444,Vitvi17g01444,70.90573,1.158104,0.4442565,2.606836,0.009138303,0.0278,#N/A
Vitvi03g00412,Vitvi03g00412,7.348255,1.368915,0.5253359,2.60579,0.009166275,0.0278,GO:0003824
Vitvi18g02769,Vitvi18g02769,3.167227,3.525786,1.353048,2.60581,0.00916572,0.0278,#N/A
Vitvi12g00765,Vitvi12g00765,8.469596,1.689722,0.6487747,2.604483,0.009201308,0.0279,#N/A
Vitvi13g01026,Vitvi13g01026,9.86097,1.442005,0.5544632,2.600722,0.009302772,0.0282,#N/A
Vitvi05g02122,Vitvi05g02122,7.838202,-1.625896,0.6254215,-2.59968,0.009331079,0.0283,#N/A
Vitvi08g01690,Vitvi08g01690,3.919516,3.607857,1.388935,2.597572,0.009388557,0.0284,GO:0005515
Vitvi12g00774,Vitvi12g00774,20.56159,1.086042,0.4183344,2.596108,0.009428629,0.0285,#N/A
Vitvi10g01502,Vitvi10g01502,14.0276,-1.115476,0.4303339,-2.592118,0.009538697,0.0288,#N/A
Vitvi10g00437,Vitvi10g00437,13.42426,-1.03035,0.3981665,-2.587737,0.009660858,0.0291,GO:0003677
Vitvi02g00449,Vitvi02g00449,23.35824003,1.296519573,0.501166725,2.587002506,0.009681489,0.0292,GO:0005524
Vitvi04g00394,Vitvi04g00394,5.933224,2.933648,1.136366,2.581605,0.009834194,0.0296,#N/A
Vitvi05g00393,Vitvi05g00393,24.84072,1.009878,0.3912711,2.581017,0.009850959,0.0296,GO:0004014
Vitvi18g02712,Vitvi18g02712,8.098212,1.935036,0.7499887,2.580087,0.009877541,0.0297,GO:0005506
Vitvi07g01457,Vitvi07g01457,2.801066,-3.551532,1.377464,-2.578311,0.009928458,0.0298,GO:0019904
Vitvi18g00406,VviMYB182,9.299559,1.46667,0.5691191,2.577088,0.009963669,0.0299,GO:0003677
Vitvi14g00011,Vitvi14g00011,3.531576,-2.247226,0.8724035,-2.575902,0.009997896,0.03,#N/A
Vitvi02g01844,Vitvi02g01844,9.098824,1.47978,0.5745873,2.575378,0.01001305,0.03,#N/A
Vitvi14g02835,Vitvi14g02835,9.592231,1.353513,0.5256958,2.574708,0.01003247,0.03,#N/A
Vitvi19g02025,Vitvi19g02025,5.692458,3.417279,1.32776,2.573717,0.01006126,0.0301,#N/A
Vitvi05g02189,Vitvi05g02189,14.94985,1.208102,0.4696137,2.572545,0.01009539,0.0302,GO:0005515
Vitvi11g00749,Vitvi11g00749,11.06625,1.419183,0.5517886,2.57197,0.01011217,0.0302,GO:0004672
Vitvi01g01550,Vitvi01g01550,15.36426557,1.005286276,0.390911605,2.571646027,0.010121632,0.0302,GO:0003676
Vitvi15g01626,Vitvi15g01626,17.46768,-1.038356,0.4037823,-2.571574,0.01012375,0.0302,#N/A
Vitvi10g02411,Vitvi10g02411,9.887002,-1.165747,0.4552978,-2.560406,0.01045499,0.0311,#N/A
Vitvi15g00782,Vitvi15g00782,9.428203,-1.27966,0.5010936,-2.553735,0.01065744,0.0316,GO:0016491
Vitvi08g02104,Vitvi08g02104,9.43675,1.593967,0.625357,2.548892,0.01080657,0.032,#N/A
Vitvi14g00285,Vitvi14g00285,3.964827,1.93783,0.7612432,2.545612,0.01090864,0.0323,#N/A
Vitvi14g02555,Vitvi14g02555,36.11493,1.283089,0.5052158,2.539684,0.01109526,0.0328,GO:0045735
Vitvi00g02192,Vitvi00g02192,9.892820616,-1.196794673,0.47129024,-2.539400502,0.011104263,0.0328,#N/A
Vitvi07g01326,Vitvi07g01326,12.90527,1.478142,0.5825712,2.537273,0.01117197,0.0329,#N/A
Vitvi07g03034,Vitvi07g03034,12.01296,-1.124591,0.4434481,-2.536015,0.0112122,0.033,GO:0004672
Vitvi16g01869,Vitvi16g01869,11.56934,-1.416217,0.5590589,-2.533217,0.01130211,0.0333,#N/A
Vitvi01g00655,Vitvi01g00655,9.542283847,1.527015406,0.602993247,2.532392217,0.011328719,0.0333,GO:0015297
Vitvi08g02259,Vitvi08g02259,17.42232,-1.218095,0.4810156,-2.532339,0.01133044,0.0333,GO:0016614
Vitvi02g01460,Vitvi02g01460,15.82909,1.196413,0.4726593,2.531237,0.01136609,0.0334,#N/A
Vitvi10g00938,Vitvi10g00938,3.487321,2.401893,0.949583,2.529418,0.01142518,0.0336,GO:0055114
Vitvi16g02040,Vitvi16g02040,4.789828,2.339242,0.9250823,2.528686,0.01144904,0.0336,#N/A
Vitvi08g02159,Vitvi08g02159,6.164368,-2.577264,1.019386,-2.52825,0.01146325,0.0337,#N/A
Vitvi03g00488,Vitvi03g00488,14.91442,1.124265,0.44501,2.526381,0.01152443,0.0338,GO:0003677
Vitvi19g02266,Vitvi19g02266,7.053811,1.461343,0.5784295,2.526398,0.01152388,0.0338,#N/A
Vitvi06g01592,Vitvi06g01592,3.668673,3.659331,1.449076,2.525286,0.0115604,0.0339,GO:0005515
Vitvi13g01956,Vitvi13g01956,3.996032,-2.13496,0.8458453,-2.524055,0.01160099,0.034,#N/A
Vitvi08g01644,Vitvi08g01644,6.746897,1.347197,0.5340319,2.52269,0.01164609,0.0341,GO:0016307
Vitvi05g02039,Vitvi05g02039,5.679777,1.936292,0.7681339,2.520774,0.0117097,0.0342,#N/A
Vitvi19g00109,Vitvi19g00109,4.764052,2.945682,1.169043,2.519739,0.01174418,0.0343,#N/A
Vitvi07g02664,Vitvi07g02664,6.009448,1.604832,0.6370484,2.519168,0.01176324,0.0344,GO:0006629
Vitvi02g01457,Vitvi02g01457,8.065014,1.700576,0.6754623,2.517647,0.01181415,0.0345,#N/A
Vitvi10g01421,Vitvi10g01421,7.78077,1.530992,0.6081821,2.517325,0.01182498,0.0345,#N/A
Vitvi18g02146,Vitvi18g02146,15.68458,2.353916,0.9353501,2.516615,0.01184883,0.0346,GO:0016788
Vitvi03g00255,Vitvi03g00255,12.45571,-1.335541,0.5309498,-2.515381,0.01189037,0.0347,GO:0004650
Vitvi19g01834,Vitvi19g01834,15.53566,1.438461,0.5720952,2.514373,0.01192442,0.0348,#N/A
Vitvi18g00743,Vitvi18g00743,567.8628,1.036233,0.4121998,2.513911,0.01194006,0.0348,#N/A
Vitvi08g01495,Vitvi08g01495,10.84792,1.121701,0.4464298,2.512603,0.01198442,0.0349,#N/A
Vitvi17g00091,Vitvi17g00091,13.40526,-1.345503,0.5356739,-2.511794,0.01201192,0.0349,#N/A
Vitvi04g02068,Vitvi04g02068,5.34425,-1.448042,0.5777043,-2.506545,0.01219174,0.0354,GO:0009733
Vitvi18g03365,Vitvi18g03365,4.303262,2.19152,0.8754597,2.50328,0.01230483,0.0357,GO:0043531
Vitvi07g00542,Vitvi07g00542,22.62855,1.087266,0.4345379,2.502121,0.01234517,0.0358,#N/A
Vitvi15g01422,Vitvi15g01422,7.283904,1.337198,0.5348928,2.499937,0.01242155,0.036,#N/A
Vitvi10g00002,Vitvi10g00002,14.90879,1.209977,0.4844229,2.497769,0.01249775,0.0361,GO:0005515
Vitvi07g02127,Vitvi07g02127,14.64888,1.079958,0.4326243,2.496296,0.0125498,0.0362,GO:0045735
Vitvi08g02381,Vitvi08g02381,4.107966,-1.812247,0.7268839,-2.493172,0.01266074,0.0365,#N/A
